"","genes","logFC","logCPM","LR","PValue","FDR","AGI","At_symbol","At_short_description","perc_ID"
"22513","BraA02g028390.3C",0.127737195431813,0.439392763475844,0.107520303985488,0.742985090019129,0.788363515763202,"AT4G11450",NA,NA,82.929
"22514","BraA09g051590.3C",-0.0720293926642387,1.65264248468686,0.107463061025967,0.743051099025664,0.788398536622771,"AT2G46940",NA,NA,72.355
"22515","BraA09g047700.3C",-0.0719124912259027,2.1864870621377,0.1072663037578,0.743278135812886,0.788580440931341,"AT3G57030",NA,NA,84.817
"22516","BraA03g038570.3C",-0.0501567204586917,4.26726162245382,0.107257271475863,0.743288563630696,0.788580440931341,"AT3G18830","ATPLT5",NA,83.147
"22517","BraA06g005590.3C",0.0825235976741029,2.14442755366803,0.107143865994658,0.743419532257935,0.788684362329687,"AT1G08390","RMI2",NA,87.198
"22518","BraA01g039380.3C",-0.0823842476723008,1.41633077120778,0.107034644479661,0.743545741509653,0.788783225560999,"AT3G11770","RICE1",NA,79.436
"22519","BraA03g001530.3C",0.0598261355118477,2.8403279938023,0.106797147210518,0.743820424095182,0.789039579501119,"AT5G04320","AtSGO2","Shugoshin C terminus",73.756
"22520","BraA03g021200.3C",-0.0397589747394394,7.07822675411179,0.10653257089006,0.744126823887169,0.789329554574453,"AT2G40020",NA,"Nucleolar histone methyltransferase-related protein",82.353
"22521","BraA09g046180.3C",-0.139714902900257,0.378582611356253,0.106100666528953,0.744627908373921,0.789826005738476,"AT2G20625",NA,"Protein of unknown function (DUF626)",76.506
"22522","BraA03g059220.3C",0.0663042396357303,2.82966637015848,0.105251356446701,0.745616556678912,0.790839548261515,NA,NA,NA,NA
"22523","BraA09g042670.3C",-0.0283585142571803,7.93159418917848,0.105054902118258,0.745845868744314,0.791047645187771,"AT5G67370","CGLD27","Protein of unknown function (DUF1230)",86.221
"22524","BraA03g053980.3C",0.154997607155233,0.215289200127392,0.104941730571696,0.745978076237726,0.791152738641751,"AT4G27870",NA,NA,83.17
"22525","BraA06g044790.3C",0.0784513755997461,2.58334877628576,0.104862752434357,0.746070385513703,0.791215510284188,NA,NA,NA,NA
"22526","BraA09g036190.3C",-0.235665859186136,0.286481906561541,0.10478883900349,0.746156809982413,0.791272035730262,"AT1G28480","GRX480","Thioredoxin superfamily protein",82.974
"22527","BraA05g040210.3C",0.126865504666021,0.30625334616735,0.104387017957279,0.746627235856142,0.791703640137847,"AT3G04970",NA,"DHHC-type zinc finger family protein",84.289
"22528","BraA08g007700.3C",0.0580595377505814,4.62954442797468,0.104384582111422,0.746630090632343,0.791703640137847,"AT1G36370","MSA1","serine hydroxymethyltransferase 7",85.297
"22529","BraA05g015110.3C",0.0243083902258368,7.52057246731743,0.104144704658179,0.746911403929872,0.79194750220638,"AT5G36230",NA,"ARM repeat superfamily protein",91.162
"22530","BraA10g029170.3C",-0.10986680268176,0.36997246224677,0.104130589811074,0.746927968080101,0.79194750220638,"AT5G06470",NA,"Glutaredoxin family protein",83.584
"22531","BraA03g046450.3C",-0.0993349945044682,0.813544918456814,0.104103700672319,0.746959526633119,0.79194750220638,"AT4G15800","RALFL33",NA,83.385
"22532","BraA07g027140.3C",0.206601569305852,0.953012529745625,0.103938280713656,0.747153771542802,0.792118289304742,NA,NA,NA,NA
"22533","BraA03g042660.3C",-0.0935142301306863,1.13770665819809,0.103766457293908,0.74735571649628,0.792297224322688,"AT2G14850",NA,NA,68.946
"22534","BraA02g019400.3C",0.0602263180226967,3.37423093559668,0.103593980100371,0.747558615519979,0.792477154856717,"AT1G69760",NA,NA,81.564
"22535","BraA10g029980.3C",-0.0736095165172408,2.6390716788461,0.103339475124034,0.747858351281057,0.792759720230836,"AT5G07240","IQD24","IQ-domain 24",80.399
"22536","BraA09g008880.3C",0.0482219880113091,2.43077687891877,0.103271956787715,0.747937937354334,0.792808903422095,"AT5G67580","ATTBP3","Homeodomain-like/winged-helix DNA-binding family protein",80.942
"22537","BraA07g030410.3C",-0.151715474661843,0.0235907960611764,0.103227600335551,0.747990237379939,0.79282916051524,"AT1G69310","ATWRKY57","WRKY DNA-binding protein 57",80.577
"22538","BraA05g038430.3C",-0.16984421464467,0.646050815050732,0.103179222144334,0.748047293512894,0.792854456803443,"AT3G07200",NA,"RING/U-box superfamily protein",77.193
"22539","BraA06g044730.3C",0.119144369684992,0.695278541071556,0.103143022033628,0.748089996748698,0.792864538902919,"AT4G38810",NA,"Calcium-binding EF-hand family protein",89.035
"22540","BraA07g037850.3C",-0.0429342910667556,3.55668061184342,0.103028353874677,0.748225318922015,0.792944563247094,"AT1G73840","ESP1","hydroxyproline-rich glycoprotein family protein",83.248
"22541","BraA08g015830.3C",0.0781552818418759,1.88059219103232,0.103022787101516,0.748231890495342,0.792944563247094,"AT4G34640","ERG9","squalene synthase 1",90.591
"22542","BraA08g033820.3C",-0.0704096724141047,3.11807249193114,0.102841725354832,0.748445740672731,0.793136006263428,"AT1G06850","AtbZIP52","basic leucine-zipper 52",83.438
"22543","BraA07g026730.3C",0.148521372962372,0.312406137094241,0.102788958427631,0.748508102214577,0.793166905278881,"AT1G78170",NA,NA,83.502
"22544","BraA04g030390.3C",-0.0472512180926052,3.37092943045068,0.102365699284928,0.749008962486153,0.793662442151758,"AT2G43330","ATINT1",NA,87.27
"22545","BraA10g012880.3C",-0.0506508915749258,7.60480864592337,0.102111119196529,0.74931076771426,0.793947022362308,"AT5G54810","ATTSB1","tryptophan synthase beta-subunit 1",90.304
"22546","BraA05g029090.3C",0.0696061774131913,1.61685483219321,0.101939504808033,0.749514450967688,0.794127614863662,"AT3G18270","CYP77A5P",NA,85.885
"22547","BraA01g001670.3C",-0.0747218398031745,2.64302027932309,0.101497870175223,0.75003948222186,0.794648651763684,"AT4G36920","AP2","Integrase-type DNA-binding superfamily protein",87.718
"22548","BraA10g012510.3C",-0.0845693386892819,2.17728074932866,0.101393420755979,0.750163839372867,0.794745156773951,"AT5G54440","AtTRS130","CLUB",91.281
"22549","BraA02g015850.3C",-0.0622768756038375,3.23968465074946,0.101023824993558,0.750604446290963,0.795176682469224,"AT5G51430","EYE","conserved oligomeric Golgi complex component-related / COG complex component-related",90.55
"22550","BraA09g010460.3C",-0.049697777202802,3.02982655214287,0.100891537176231,0.75076236645137,0.795308709968529,"AT2G16430","ATPAP10","purple acid phosphatase 10",86.07
"22551","BraA06g043110.3C",-0.0726088032168587,1.71002774110945,0.100779273589026,0.750896471875731,0.795401751663351,"AT5G44370","PHT4;6","phosphate transporter 4;6",89.478
"22552","BraA07g037240.3C",0.0337508889621902,3.90150641452525,0.100762269851188,0.750916791004349,0.795401751663351,"AT1G73020",NA,NA,88.652
"22553","BraA02g006190.3C",0.103345035914652,1.23284198897042,0.100719545758864,0.750967853774682,0.795420568925181,"AT5G15770","AtGNA1","glucose-6-phosphate acetyltransferase 1",80.963
"22554","BraA07g033260.3C",-0.0300810675586531,7.65356034119687,0.100689775252729,0.751003441789383,0.795422994478353,"AT1G68010","ATHPR1","hydroxypyruvate reductase",91.838
"22555","BraA08g034280.3C",-0.168490688973569,0.228536537159493,0.100423945926494,0.751321474330993,0.795724556808635,"AT1G05630","5PTASE13","Endonuclease/exonuclease/phosphatase family protein",85.295
"22556","BraA09g017540.3C",-0.0377145292010698,5.0280997502829,0.100381444436174,0.751372365142191,0.795743175142607,"AT1G59830","PP2A-1","protein phosphatase 2A-2",90.879
"22557","BraA03g053230.3C",-0.0474915510795485,3.45374479222007,0.100326963302038,0.751437617586755,0.795777000882759,"AT4G26650",NA,"RNA-binding (RRM/RBD/RNP motifs) family protein",81.343
"22558","BraA07g008320.3C",-0.0292528059255838,6.98338915203416,0.100234095944622,0.751548890437902,0.795859557353516,"AT3G25530","ATGHBDH","glyoxylate reductase 1",88.506
"22559","BraA09g008060.3C",-0.0622385811867709,2.76341531963239,0.100095524430348,0.751715031108126,0.796000206707342,"AT5G63980","ALX8","Inositol monophosphatase family protein",88.394
"22560","BraA07g007040.3C",0.0307508280042896,5.31766905940892,0.0999954019887639,0.751835151908189,0.796092114751012,"AT2G05840","PAA2","20S proteasome subunit PAA2",90.283
"22561","BraA06g007880.3C",0.0461709854423078,3.46873654549972,0.0998732374999598,0.751981807044352,0.7962121096882,"AT1G11170",NA,"Protein of unknown function (DUF707)",84.32
"22562","BraA01g010500.3C",0.0559362443500377,3.19440666498731,0.099663169260932,0.752234219079893,0.796444066367365,"AT4G19050",NA,"NB-ARC domain-containing disease resistance protein",79.173
"22563","BraA09g056090.3C",-0.0591731130134398,2.50229305620761,0.0994729121801008,0.752463079158003,0.796651067452306,"AT2G20630","PIA1","PP2C induced by AVRRPM1",87.365
"22564","BraA01g038410.3C",0.0774484744671707,1.80312598444272,0.099371239341739,0.75258547999461,0.796745344181494,"AT3G13050","AtNiaP",NA,83.055
"22565","BraA06g033370.3C",-0.108106170706891,0.367420189361549,0.0993202531699886,0.752646886612932,0.796775042207388,"AT5G26710",NA,"Glutamyl/glutaminyl-tRNA synthetase, class Ic",81.609
"22566","BraA07g024220.3C",0.0954031153590682,1.35650587318292,0.0990682048273399,0.75295070289821,0.797061348525766,"AT3G60260",NA,"ELMO/CED-12 family protein",90.72
"22567","BraA07g021710.3C",-0.10092739541347,1.16142511033568,0.0988446253443094,0.753220558848221,0.797311681205579,"AT3G49645",NA,NA,76.444
"22568","BraA07g019330.3C",-0.0548881498006652,3.87174357048899,0.098462336867204,0.753682751411096,0.797765578062224,"AT2G29065",NA,"GRAS family transcription factor",75.333
"22569","BraA06g000660.3C",-0.14087578329119,0.171080892455667,0.0979080052819796,0.754354700800259,0.798441450339696,"AT1G55260","LTPG6","Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein",83.937
"22570","BraA01g008990.3C",-0.146853049391808,0.343126703749912,0.0978595374960847,0.75441355164651,0.798468361618602,"AT4G28500","ANAC073",NA,86.472
"22571","BraA03g039430.3C",-0.0508210843636429,3.68671947495322,0.0978100384800271,0.754473671155819,0.798488893739945,"AT3G20570","AtENODL9",NA,83.607
"22572","BraA08g032750.3C",0.0482853070955654,3.47860283648052,0.0977885267464771,0.7544998036461,0.798488893739945,"AT1G09270","IMPA-4","importin alpha isoform 4",89.018
"22573","BraA08g017330.3C",-0.0803427003349478,1.24681644162783,0.0977484231393362,0.754548530001719,0.79850508504324,"AT4G31770","ATDBR1",NA,86.672
"22574","BraA07g021630.3C",0.0406521542423424,3.85995915151981,0.0975140990968093,0.754833456074345,0.798749603573319,"AT3G54170","ATFIP37",NA,83.835
"22575","BraA09g040190.3C",-0.0918242084633117,1.36511401661621,0.0975034097860465,0.754846462687026,0.798749603573319,"AT1G22910",NA,"RNA-binding (RRM/RBD/RNP motifs) family protein",86.333
"22576","BraA08g025140.3C",0.0772353049168034,1.74548243719732,0.0971940358930787,0.755223244332813,0.799112901338689,"AT1G24440",NA,"RING/U-box superfamily protein",86.614
"22577","BraA10g026770.3C",-0.0470698339845057,3.95776389321089,0.0968360911225616,0.755660001605549,0.799539625209432,"AT5G11380","DXPS3","1-deoxy-D-xylulose 5-phosphate synthase 3",87.698
"22578","BraA01g022640.3C",0.0742358123820089,1.8351572269312,0.0964769417079445,0.756099119528494,0.799968808897894,"AT3G51040","RTH","RTE1-homolog",82.902
"22579","BraA06g021770.3C",0.034751723988163,4.6147365287613,0.0963118336491071,0.756301291399355,0.80014727175463,"AT3G44100",NA,NA,86.057
"22580","BraA02g004060.3C",0.0455530035582488,2.99188072079604,0.0960918285644397,0.756570979154522,0.80038313410327,"AT5G11640",NA,"Thioredoxin superfamily protein",87.16
"22581","BraA10g004200.3C",-0.0413797249295186,4.7427275312591,0.0960753110240482,0.756591240421381,0.80038313410327,"AT1G05380",NA,"Acyl-CoA N-acyltransferase with RING/FYVE/PHD-type zinc finger protein",77.8
"22582","BraA01g040430.3C",-0.0539151730718271,2.96929240011655,0.0959454948289356,0.756750546162719,0.800516209668543,"AT3G10290",NA,NA,87.719
"22583","BraA01g005780.3C",0.155710839466615,0.958998386034807,0.0956512687838256,0.75711204747294,0.800863153258363,"AT4G32280","IAA29",NA,75.099
"22584","BraA01g001970.3C",-0.0342468462530224,6.12828501067442,0.0952577696390335,0.757596474284388,0.801340089342254,"AT4G36870","BLH2","BEL1-like homeodomain 2",77.848
"22585","BraA09g008250.3C",-0.0462915728486751,3.55518587395999,0.0951009605960316,0.757789823258075,0.801509112153593,"AT5G64400","At12Cys-1",NA,88.988
"22586","BraA02g044140.3C",0.0657735727891472,2.44535008466454,0.0950301116809129,0.75787723877066,0.801566079861575,"AT5G63520",NA,NA,80.401
"22587","BraA06g002210.3C",-0.0546669224214945,2.76050684859013,0.0942000908559422,0.7589040119851,0.802616506764956,"AT1G52150","ATHB-15","Homeobox-leucine zipper family protein / lipid-binding START domain-containing protein",91.359
"22588","BraA02g045300.3C",0.0774522997009336,1.33241169903087,0.0938810367852199,0.759300012965582,0.802999765792537,"AT5G65683","WAVH2","Zinc finger (C3HC4-type RING finger) family protein",79.76
"22589","BraA09g060570.3C",0.101474350844109,0.539653066200066,0.093822398838654,0.759372872781596,0.803041267210003,"AT1G12775",NA,"Pentatricopeptide repeat (PPR) superfamily protein",78.327
"22590","BraA03g039460.3C",-0.0275645167216732,4.07318736084035,0.0935774380251537,0.759677515284684,0.803327865653853,"AT3G20630","ATUBP14","ubiquitin-specific protease 14",88.99
"22591","BraA10g013710.3C",-0.0788328206962119,0.920607099278722,0.0934720778043996,0.759808679334231,0.803415753727308,"AT5G06810",NA,"Mitochondrial transcription termination factor family protein",75.188
"22592","BraA09g010170.3C",0.12212197572271,0.922183373474588,0.0934566494739499,0.759827893009349,0.803415753727308,"AT2G14860",NA,NA,79.896
"22593","BraA09g037990.3C",0.137253674808268,0.575988377563913,0.0933520559021517,0.759958194391684,0.803496587209334,"AT1G25470","CRF12","AP2 domain-containing transcription factor family protein",66.373
"22594","BraA02g004230.3C",-0.0386141020430092,3.95872450689395,0.093341288352363,0.759971613002666,0.803496587209334,"AT5G11960",NA,"Protein of unknown function (DUF803)",91.594
"22595","BraA05g033880.3C",0.0580972261606386,3.09809355330554,0.0931210308607824,0.760246285643686,0.803751417192139,"AT3G13310","DJC66",NA,82.323
"22596","BraA02g020710.3C",-0.119590969113797,0.764150130381039,0.0930323733358094,0.760356946452333,0.803832834875789,NA,NA,NA,NA
"22597","BraA08g000940.3C",0.0344043159142545,3.8680889854949,0.0928029514304569,0.760643574763313,0.804100266139135,"AT1G55150","AtRH20","DEA(D/H)-box RNA helicase family protein",90.505
"22598","BraA06g004240.3C",-0.11731791379115,0.189909581869978,0.092459899491196,0.761072890008364,0.804518505908479,"AT1G48870",NA,"Transducin/WD40 repeat-like superfamily protein",76.678
"22599","BraA03g047800.3C",-0.0425253132180415,3.77347618574053,0.0924158113744262,0.761128127514331,0.804541294307817,"AT4G17830","AtNAOD","Peptidase M20/M25/M40 family protein",86.497
"22600","BraA10g021910.3C",0.0567120172720024,2.17946309755494,0.0920250812544126,0.761618299165612,0.805023802233103,"AT5G18200",NA,"UTP:galactose-1-phosphate uridylyltransferases;ribose-5-phosphate adenylyltransferases",87.855
"22601","BraA03g004050.3C",-0.0357807717927228,4.05045180882549,0.0918110827984542,0.761887242353953,0.805272441279202,"AT5G09900","EMB2107","26S proteasome regulatory subunit, putative (RPN5)",90.338
"22602","BraA07g043000.3C",-0.0364851099904274,4.43916872090846,0.091532489014849,0.762237879158081,0.805607400111859,"AT1G80460","GLI1","Actin-like ATPase superfamily protein",89.038
"22603","BraA08g034570.3C",0.0469825485483162,3.15585809232021,0.091483514609493,0.7622995782817,0.805636965269798,"AT1G04985",NA,NA,86.806
"22604","BraA08g002450.3C",-0.0311299589707728,5.55051997596559,0.0913132294134975,0.762514248043848,0.805808945237051,"AT1G51720",NA,"Amino acid dehydrogenase family protein",91.478
"22605","BraA01g034800.3C",-0.0535649391178995,2.78349277961765,0.0913009214130724,0.762529772567127,0.805808945237051,"AT3G17900",NA,NA,82.401
"22606","BraA07g003970.3C",-0.0603247990641929,2.99367611964476,0.0912436264597538,0.762602055785937,0.805849681881556,"AT2G17120","CL-1","lysm domain GPI-anchored protein 2 precursor",76.573
"22607","BraA09g065950.3C",0.140312609027106,0.0416760793631702,0.0911999586015426,0.762657163716062,0.805872266415238,"AT1G01070","UMAMIT28","nodulin MtN21 /EamA-like transporter family protein",85.741
"22608","BraA09g052500.3C",-0.031089847090364,5.20744578621601,0.0908370635262514,0.763115687732453,0.806321105296923,"AT3G63260","ATMRK1","Protein kinase superfamily protein",87.173
"22609","BraA10g030500.3C",0.0380550521153496,5.18175718929878,0.0906161987562193,0.763395243314598,0.80658081172538,"AT5G08170","ATAIH","porphyromonas-type peptidyl-arginine deiminase family protein",85.069
"22610","BraA09g036010.3C",0.0909424859830122,0.755039057569387,0.0904874098948376,0.763558427012313,0.80671754553163,"AT1G29030",NA,"Apoptosis inhibitory protein 5 (API5)",86.957
"22611","BraA08g028420.3C",0.0605237998153674,1.81810632834057,0.0902683745003081,0.763836249909398,0.806975380913524,"AT1G19010",NA,NA,76.17
"22612","BraA02g025870.3C",0.0480804174027531,2.47421503989416,0.0900609105691643,0.764099734735222,0.80719367475735,"AT1G80510",NA,"Transmembrane amino acid transporter family protein",83.525
"22613","BraA02g017890.3C",0.0666005232521371,4.69620644514871,0.0900524745035227,0.764110455763896,0.80719367475735,"AT1G67820",NA,"Protein phosphatase 2C family protein",77.72
"22614","BraA09g033550.3C",-0.140398682970485,0.677136472402515,0.0898999054905403,0.764304443628735,0.807362896851651,"AT1G31470","NFD4","Major facilitator superfamily protein",84.55
"22615","BraA01g013020.3C",0.0516283534509219,3.13085144436891,0.089794121318679,0.764439051024651,0.807469380980626,"AT4G22330","AtACER",NA,90.234
"22616","BraA09g025930.3C",0.0548169068247788,5.50806271861494,0.0895421947496331,0.764759968845375,0.8077726448434,"AT4G04330","AtRbcX1",NA,89.394
"22617","BraAnng001630.3C",-0.11166345475358,0.658325060172247,0.089505351252285,0.764806943315283,0.807786543834968,"AT2G07674",NA,"Unknown conserved protein",70.542
"22618","BraA01g020000.3C",0.0944685515007386,0.654094616022674,0.0892446429679197,0.765139640760372,0.808102207908912,"AT4G16566","HINT4","histidine triad nucleotide-binding 4",86.486
"22619","BraA06g039130.3C",-0.0546485164187342,2.789272321227,0.0892133912404489,0.765179557513364,0.808108637423371,"AT2G03730","ACR5","ACT domain repeat 5",85.245
"22620","BraA03g002540.3C",0.0634151824432202,2.47282936906714,0.089065203352515,0.765368936530544,0.808272906977968,"AT5G06450","RICE2","Polynucleotidyl transferase, ribonuclease H-like superfamily protein",77.958
"22621","BraA09g053190.3C",-0.0709855436092344,2.39112200502223,0.0888352954957625,0.765663090754186,0.808547805664471,"AT2G25290","Phox1","Octicosapeptide/Phox/Bem1p (PB1) domain-containing protein / tetratricopeptide repeat (TPR)-containing protein",82.18
"22622","BraA07g035850.3C",-0.132712731630105,0.496205926761428,0.088721953289955,0.765808258291942,0.808665355586505,"AT5G63700",NA,"zinc ion binding;DNA binding",86.6
"22623","BraA05g016630.3C",0.05068469469827,4.07032144884597,0.0884175311249678,0.766198659489163,0.809041841394914,"AT1G53840","ATPME1","pectin methylesterase 1",81.742
"22624","BraA08g015400.3C",0.0260129686182098,5.09402443388586,0.0881659403238828,0.766521860422752,0.809337802043268,"AT4G35230","BSK1","BR-signaling kinase 1",86.463
"22625","BraA05g026950.3C",0.0506334204268442,2.56976558627675,0.0881466139135192,0.766546708440595,0.809337802043268,"AT3G20290","ATEHD1","EPS15 homology domain 1",90.99
"22626","BraA09g025340.3C",0.078133223954888,1.68185842867808,0.0879595157940543,0.766787414395552,0.809556163488064,"AT4G04850","ATKEA3","K+ efflux antiporter 3",88.186
"22627","BraA07g007280.3C",-0.142880149300357,0.102785083783457,0.0879262004548842,0.766830304536149,0.809565665565896,"AT3G13677",NA,NA,89.732
"22628","BraA02g038430.3C",-0.109180938015175,1.125850162371,0.0877758406128706,0.767023987738255,0.809734356509255,"AT3G28910","ATMYB30",NA,88.655
"22629","BraA05g027780.3C",0.0392944531697829,4.86334954569848,0.0875871586522656,0.767267290328558,0.809955412584232,"AT3G19540",NA,NA,81.336
"22630","BraA06g006210.3C",-0.100389444069058,0.904658337454974,0.0873792450796529,0.767535722099992,0.81020297523308,"AT1G09320","ADCP1","agenet domain-containing protein",79.31
"22631","BraA07g027870.3C",0.050158157671385,3.2497430869285,0.0871896026242425,0.767780867504807,0.810425936235907,"AT1G75180",NA,"Erythronate-4-phosphate dehydrogenase family protein",84.495
"22632","BraA03g050200.3C",0.0435055627727167,2.7108057105216,0.0867650306473244,0.768330752473103,0.810970529121486,"AT4G22330","AtACER",NA,89.193
"22633","BraA07g024340.3C",-0.0956433360961605,1.08771186833343,0.0866002762772595,0.768544528038216,0.811160327211457,"AT3G60580",NA,NA,76.483
"22634","BraA09g040210.3C",0.0331202892549661,4.55446237192614,0.0861880465525111,0.769080382988576,0.811674937243952,"AT1G22882","AtSUN3","Galactose-binding protein",81.384
"22635","BraA05g024530.3C",0.103945257576979,1.24713518571472,0.0861729304152732,0.769100058795917,0.811674937243952,"AT3G22680","DMS7",NA,79.579
"22636","BraA05g031280.3C",0.0564586179902128,2.35823999042991,0.086122569605525,0.769165624096933,0.811708271268225,NA,NA,NA,NA
"22637","BraA02g040890.3C",0.0526084974043233,2.28030152097585,0.0859696818209841,0.769364798057573,0.811882594690079,"AT5G27840","AUN2","Calcineurin-like metallo-phosphoesterase superfamily protein",87.259
"22638","BraA10g002810.3C",0.0596063372435696,3.09803270633234,0.0856833301380782,0.769738359686466,0.812240919524264,"AT1G04280",NA,"P-loop containing nucleoside triphosphate hydrolases superfamily protein",85.535
"22639","BraA08g027360.3C",-0.119191250724885,0.385840298536686,0.0856432084571175,0.769790754744299,0.812260327281763,"AT1G21410","SKP2A","F-box/RNI-like superfamily protein",85.027
"22640","BraA08g002990.3C",0.0405663396766734,3.94646858901843,0.0854707114207471,0.770016171207899,0.812462292306285,"AT1G50430","7RED","Ergosterol biosynthesis ERG4/ERG24 family",90.377
"22641","BraA07g037340.3C",-0.0490529487630358,2.75090166598433,0.0853179902648229,0.770215951017975,0.812637190844812,"AT1G73200",NA,"Putative integral membrane protein conserved region (DUF2404)",78.584
"22642","BraA01g018270.3C",-0.032204185442075,5.08917831993023,0.0852755208834317,0.770271541161232,0.812659949441724,"AT4G27500","PPI1",NA,84.046
"22643","BraA07g032970.3C",0.030396979866458,11.0563327622443,0.0851836932321675,0.770391790013983,0.812750919924658,"AT1G50250","FTSH1","FTSH protease 1",84.643
"22644","BraAnng006360.3C",-0.0924014610771453,1.99823455580407,0.0849599594797112,0.770685065444695,0.812988511518785,"AT5G16300","COG1","Vps51/Vps67 family (components of vesicular transport) protein",87.381
"22645","BraAnng006370.3C",-0.0924014610771453,1.99823455580407,0.0849599594797112,0.770685065444695,0.812988511518785,"AT5G16300","COG1","Vps51/Vps67 family (components of vesicular transport) protein",87.381
"22646","BraA03g045420.3C",-0.0257670316732111,4.48991720640141,0.0848612736316916,0.770814558315567,0.81308920644009,"AT3G51100",NA,NA,84.018
"22647","BraA03g057790.3C",-0.0322398088945916,3.96345475820768,0.0848157916610646,0.770874266011963,0.813116283238123,"AT4G33210","SLOMO",NA,90.994
"22648","BraA04g000580.3C",-0.0488307349414825,4.9405470795206,0.0847467937719912,0.770964878037459,0.813175954016197,"AT3G62780",NA,NA,80.561
"22649","BraA02g025640.3C",-0.0317873212623034,4.42462626467462,0.0845290565330146,0.771251085844691,0.813441915257096,"AT1G80670","RAE1","Transducin/WD40 repeat-like superfamily protein",89.143
"22650","BraA02g017250.3C",0.085166544259144,1.40429861942078,0.0843316920783401,0.771510859977162,0.813679974531322,"AT1G66920",NA,"Protein kinase superfamily protein",82.111
"22651","BraA09g019650.3C",0.0647493193170764,2.05481383598143,0.0842416132306774,0.771629532694441,0.813769205642347,"AT5G43260",NA,"chaperone protein dnaJ-related",83.562
"22652","BraA02g044710.3C",0.10610894548329,0.378445232893524,0.0841816502920878,0.771708567905305,0.813816628559152,"AT5G64690",NA,"neurofilament triplet H protein-related",75.104
"22653","BraA10g023170.3C",-0.058896767759,2.20972217206059,0.0840451926644796,0.771888542114198,0.813970489296074,"AT5G16600","AtMYB43","myb domain protein 43",85.685
"22654","BraA09g042000.3C",0.0263741847341951,5.79303652214691,0.0835364082992456,0.772560978556313,0.814643623896583,"AT3G50790",NA,NA,84.858
"22655","BraA05g019590.3C",-0.0477666224087151,4.66462739019351,0.0832723957331289,0.772910786192505,0.814946973996059,"AT1G49750",NA,"Leucine-rich repeat (LRR) family protein",79.26
"22656","BraA04g021290.3C",-0.087605987962129,1.28238429634254,0.0832677937893678,0.772916888933971,0.814946973996059,"AT2G29940","ABCG31","pleiotropic drug resistance 3",88.995
"22657","BraA06g012240.3C",0.0934952590457547,1.48024587255661,0.0831430163618627,0.77308242877432,0.815085539063466,"AT1G16300","GAPCP-2","glyceraldehyde-3-phosphate dehydrogenase of plastid 2",91.818
"22658","BraA07g017990.3C",-0.0352024708158804,3.83672571398854,0.083075050778227,0.773172654028172,0.815144688826241,"AT2G27090",NA,NA,80.371
"22659","BraA09g027090.3C",0.116295534396135,-0.0306031953686938,0.0829562460313475,0.773330465033824,0.815275084899069,NA,NA,NA,NA
"22660","BraA06g007200.3C",0.0518195877287569,2.71075344050609,0.0828986377888725,0.773407031411103,0.815319821992428,"AT1G10370","ATGSTU17","Glutathione S-transferase family protein",87.719
"22661","BraA05g004570.3C",0.0272316776774862,5.08308415687217,0.0827648559749328,0.773584950312368,0.815471395483952,"AT2G44710",NA,"RNA-binding (RRM/RBD/RNP motifs) family protein",85.856
"22662","BraA08g024620.3C",0.0554567199882997,1.78669576906562,0.0825667662283429,0.773848679699886,0.815713408378381,"AT1G27960","ECT9","evolutionarily conserved C-terminal region 9",78.721
"22663","BraA01g032090.3C",-0.0666496148209382,1.93730650592396,0.0824799595237025,0.773964358872114,0.815783585188284,"AT3G21670","AtNPF6.4",NA,86.294
"22664","BraA01g014390.3C",-0.152199656963028,1.20300357368237,0.0824655589514975,0.77398355553865,0.815783585188284,"AT4G23700","ATCHX17",NA,85.691
"22665","BraA07g023090.3C",0.0248499277398397,5.015784174567,0.0820872592886523,0.774488498780049,0.816279781992403,"AT3G57890",NA,"Tubulin binding cofactor C domain-containing protein",88.086
"22666","BraA02g003470.3C",0.127836783929168,0.223088897195543,0.0820278263387948,0.774567942493563,0.816327495380139,"AT5G10510","AIL6","AINTEGUMENTA-like 6",85.832
"22667","BraA08g031920.3C",0.0449798561810721,8.64214385548067,0.0819225061184632,0.774708800005963,0.816439926525012,"AT1G10760","GWD","Pyruvate phosphate dikinase, PEP/pyruvate binding domain",89.576
"22668","BraA03g047440.3C",-0.117986433891297,0.428651975646375,0.0817382867884859,0.774955414594878,0.816658412432027,"AT4G17250",NA,NA,82.471
"22669","BraA03g028940.3C",-0.0420472441734216,3.30151294259071,0.0817024973583074,0.775003360803852,0.816658412432027,"AT4G02740",NA,"F-box/RNI-like superfamily protein",78.464
"22670","BraA03g047630.3C",0.103464622216619,1.34821472513328,0.0816910646994558,0.775018679246235,0.816658412432027,"AT4G17680",NA,"SBP (S-ribonuclease binding protein) family protein",77.636
"22671","BraA09g059070.3C",0.0449718477016095,4.19694061851094,0.0814846246886489,0.775295484752624,0.816914054949966,"AT1G14850","NUP155","nucleoporin 155",88.626
"22672","BraA03g042070.3C",-0.0668720643128929,2.2097552913505,0.0809355063635309,0.77603362211115,0.817655750043717,"AT2G05755",NA,"Nodulin MtN21 /EamA-like transporter family protein",87.628
