name,AGI,At_symbol,At_full_name,At_short_description,leaf_tissue.root.yellowgreen.Dead,root_tissue.leaf.lightsteelblue1.Live,root_tissue.leaf.midnightblue.Live,root_tissue.leaf.thistle2.Dead,root_tissue.leaf.red.Dead,root_tissue.root.plum1.Dead,root_tissue.root.yellowgreen.Dead
BraA09g007920.3C,AT5G08640,ATFLS1,NA,flavonol synthase 1,0,0,0,0,0,0,0
BraA09g007930.3C,AT5G63610,ATCDK8,NA,cyclin-dependent kinase E;1,0,0,0,0,0,0,0
BraA09g007940.3C,AT5G63620,HER2,hexenal response 2,GroES-like zinc-binding alcohol dehydrogenase family protein,0,0,0,0,0,0,0
BraA09g007950.3C,AT5G63680,NA,NA,Pyruvate kinase family protein,0,0,0,0,0,0,0
BraA09g007960.3C,AT5G63700,NA,NA,zinc ion binding;DNA binding,0,0,0,0,0,0,0
BraA09g007970.3C,AT5G63720,KPL,KOKOPELLI,kokopelli,0,0,0,0,0,0,0
BraA09g007980.3C,AT5G63780,SHA1,shoot apical meristem arrest 1,RING/FYVE/PHD zinc finger superfamily protein,0,0,0,0,0,0,0
BraA09g007990.3C,AT5G63840,PSL5,PRIORITY IN SWEET LIFE 5,Glycosyl hydrolases family 31  protein,0,0,0,0,0,0,0
BraA09g008000.3C,AT5G63860,AtUVR8,UVB-RESISTANCE 8,Regulator of chromosome condensation (RCC1) family protein,0,0,0,0,0,0,0
BraA09g008010.3C,AT5G63870,ATPP7,NA,serine/threonine phosphatase 7,0,0,0,0,0,0,0
BraA09g008020.3C,AT5G63890,ATHDH,histidinol dehydrogenase,histidinol dehydrogenase,0,0,0,0,0,0,0
BraA09g008030.3C,AT5G63900,NA,NA,Acyl-CoA N-acyltransferase with RING/FYVE/PHD-type zinc finger domain,0,0,0,0,0,0,0
BraA09g008040.3C,AT5G63905,NA,NA,NA,0,0,0,0,0,0,0
BraA09g008050.3C,AT3G04100,AGL57,AGAMOUS-like 57,NA,0,0,0,0,0,0,0
BraA09g008060.3C,AT5G63980,ALX8,ALTERED EXPRESSION OF APX2 8,Inositol monophosphatase family protein,0,0,0,0,0,0,0
BraA09g008070.3C,AT5G64040,PSAN,NA,"photosystem I reaction center subunit PSI-N, chloroplast, putative / PSI-N, putative (PSAN)",0,0,0,0,0,0,0
BraA09g008080.3C,AT5G64090,NA,NA,NA,0,0,0,0,0,0,0
BraA09g008090.3C,AT5G67150,NA,NA,HXXXD-type acyl-transferase family protein,0,0,0,0,0,0,0
BraA09g008120.3C,AT3G47680,NA,NA,DNA binding,0,0,0,0,0,0,0
BraA09g008130.3C,AT3G47680,NA,NA,DNA binding,0,0,0,0,0,0,0
BraA09g008140.3C,AT5G64130,NA,NA,cAMP-regulated phosphoprotein 19-related protein,0,0,0,0,0,0,0
BraA09g008150.3C,AT5G64140,RPS28,ribosomal protein S28,ribosomal protein S28,0,0,0,0,0,0,0
BraA09g008160.3C,AT5G64180,NA,NA,NA,0,0,0,0,0,0,0
BraA09g008170.3C,AT5G64210,AOX2,alternative oxidase 2,alternative oxidase 2,0,0,0,0,0,0,0
BraA09g008180.3C,AT5G64220,CAMTA2,calmodulin-binding transcription activator 2,Calmodulin-binding transcription activator protein with CG-1 and Ankyrin domains,0,0,0,0,0,0,0
BraA09g008190.3C,AT5G64270,NA,NA,"splicing factor, putative",0,0,0,0,0,0,0
BraA09g008200.3C,AT5G64290,DCT,NA,dicarboxylate transport 2.1,0,0,0,0,0,0,0
BraA09g008210.3C,AT5G64300,ATGCH,ARABIDOPSIS THALIANA GTP CYCLOHYDROLASE II,GTP cyclohydrolase II,0,0,0,0,0,0,0
BraA09g008220.3C,AT5G64330,JK218,NA,Phototropic-responsive NPH3 family protein,0,0,0,0,0,0,0
BraA09g008230.3C,AT5G64350,ATFKBP12,ARABIDOPSIS THALIANA FK506-BINDING PROTEIN 12,FK506-binding protein 12,0,0,0,0,0,0,0
BraA09g008240.3C,AT5G64370,BETA-UP,beta-ureidopropionase,beta-ureidopropionase,0,0,0,0,0,0,0
BraA09g008250.3C,AT5G64400,At12Cys-1,NA,NA,0,0,0,0,0,0,0
BraA09g008260.3C,AT5G64520,ATXRCC2,NA,homolog of X-ray repair cross complementing 2 (XRCC2),0,0,0,0,0,0,0
BraA09g008270.3C,AT2G19870,NA,NA,tRNA/rRNA methyltransferase (SpoU) family protein,0,0,0,0,0,0,0
BraA09g008280.3C,AT5G64530,ANAC104,Arabidopsis NAC domain containing protein 104,xylem NAC domain 1,0,0,0,0,0,0,0
BraA09g008290.3C,AT5G64550,NA,NA,loricrin-related,0,0,0,0,0,0,0
BraA09g008300.3C,AT5G64560,ATMGT9,NA,magnesium transporter 9,0,0,0,0,0,0,0
BraA09g008310.3C,AT5G64570,ATBXL4,ARABIDOPSIS THALIANA BETA-D-XYLOSIDASE 4,beta-D-xylosidase 4,0,0,0,0,0,0,0
BraA09g008320.3C,AT5G64600,NA,NA,O-fucosyltransferase family protein,0,0,0,0,0,0,0
BraA09g008330.3C,AT5G64610,HAM1,histone acetyltransferase of the MYST family 1,histone acetyltransferase of the MYST family 1,0,0,0,0,0,0,0
BraA09g008340.3C,AT5G64620,ATC/VIF2,CELL WALL / VACUOLAR INHIBITOR OF FRUCTOSIDASE 2,cell wall / vacuolar inhibitor of fructosidase 2,0,0,0,0,0,0,0
BraA09g008350.3C,AT5G64640,NA,NA,Plant invertase/pectin methylesterase inhibitor superfamily,0,0,0,0,0,0,0
BraA09g008360.3C,AT5G64650,NA,NA,Ribosomal protein L17 family protein,0,0,0,0,0,0,0
BraA09g008370.3C,AT5G64670,NA,NA,Ribosomal protein L18e/L15 superfamily protein,0,0,0,0,0,0,0
BraA09g008380.3C,AT5G64690,NA,NA,neurofilament triplet H protein-related,0,0,0,0,0,0,0
BraA09g008390.3C,AT5G64700,UMAMIT21,Usually multiple acids move in and out Transporters 21,nodulin MtN21 /EamA-like transporter family protein,0,0,0,0,0,0,0
BraA09g008400.3C,AT5G64720,EC1.5,EGG CELL 1.5,Protein of unknown function (DUF1278),0,0,0,0,0,0,0
BraA09g008410.3C,AT5G64740,CESA6,cellulose synthase 6,cellulose synthase 6,0,0,0,0,0,0,0
BraA09g008420.3C,AT5G64750,ABR1,ABA REPRESSOR1,Integrase-type DNA-binding superfamily protein,0,0,0,0,0,0,0
BraA09g008430.3C,AT5G64790,NA,NA,O-Glycosyl hydrolases family 17 protein,0,0,0,0,0,0,0
BraA09g008440.3C,AT5G64810,ATWRKY51,ARABIDOPSIS THALIANA WRKY DNA-BINDING PROTEIN 51,WRKY DNA-binding protein 51,0,0,0,0,0,0,0
BraA09g008450.3C,AT5G64813,LIP1,Light Insensitive Period1,Ras-related small GTP-binding family protein,0,0,0,0,0,0,0
BraA09g008460.3C,AT5G64850,NA,NA,NA,0,0,0,0,0,0,0
BraA09g008470.3C,AT5G64860,AtDPE1,NA,disproportionating enzyme,0,0,0,0,0,0,0
BraA09g008480.3C,AT5G64920,CIP8,COP1-interacting protein 8,COP1-interacting protein 8,0,0,0,0,0,0,0
BraA09g008490.3C,AT5G64990,AtRABH1a,RAB GTPase homolog H1A,RAB GTPase homolog H1A,0,0,0,0,0,0,0
BraA09g008500.3C,AT5G65000,ROCK1,REPRESSOR OF CYTOKININ DEFICIENCY 1,Nucleotide-sugar transporter family protein,0,0,0,0,0,0,0
BraA09g008510.3C,AT5G65110,ACX2,acyl-CoA oxidase 2,acyl-CoA oxidase 2,0,0,0,0,0,0,0
BraA09g008520.3C,AT5G65120,NA,NA,NA,0,0,0,0,0,0,0
BraA09g008530.3C,AT5G65170,NA,NA,VQ motif-containing protein,0,0,0,0,0,0,0
BraA09g008540.3C,AT3G15450,NA,NA,Aluminium induced protein with YGL and LRDR motifs,0,0,0,0,0,0,0
BraA09g008560.3C,AT5G65207,NA,NA,NA,0,0,0,0,0,0,0
BraA09g008570.3C,AT5G65210,TGA1,TGACG sequence-specific binding protein 1,bZIP transcription factor family protein,0,0,0,0,0,0,0
BraA09g008580.3C,AT5G65270,AtRABA4a,RAB GTPase homolog A4A,RAB GTPase homolog A4A,0,0,0,0,0,0,0
BraA09g008590.3C,AT5G65300,NA,NA,NA,0,0,0,0,0,0,0
BraA09g008600.3C,AT5G65340,NA,NA,"Protein of unknown function, DUF617",0,0,0,0,0,0,0
BraA09g008610.3C,AT5G65360,H3.1,histone 3.1,Histone superfamily protein,0,0,0,0,0,0,0
BraA09g008620.3C,AT5G65380,NA,NA,MATE efflux family protein,0,0,0,0,0,0,0
BraA09g008630.3C,AT3G01480,ATCYP38,ARABIDOPSIS CYCLOPHILIN 38,cyclophilin 38,0,0,0,0,0,0,0
BraA09g008640.3C,AT5G65410,ATHB25,ARABIDOPSIS THALIANA HOMEOBOX PROTEIN 25,homeobox protein 25,0,0,0,0,0,0,0
BraA09g008650.3C,AT5G65420,CYCD4;1,CYCLIN D4;1,CYCLIN D4;1,0,0,0,0,0,0,0
BraA09g008660.3C,AT5G65430,14-3-3KAPPA,14-3-3 PROTEIN G-BOX FACTOR14 KAPPA,general regulatory factor 8,0,0,0,0,0,0,0
BraA09g008670.3C,AT3G31430,NA,NA,NA,0,0,0,0,0,0,0
BraA09g008680.3C,AT5G65480,CCI1,Clavata complex interactor 1,NA,0,0,0,0,0,0,0
BraA09g008690.3C,AT5G65500,NA,NA,U-box domain-containing protein kinase family protein,0,0,0,0,0,0,0
BraA09g008700.3C,AT5G65520,NA,NA,Tetratricopeptide repeat (TPR)-like superfamily protein,0,0,0,0,0,0,0
BraA09g008710.3C,AT5G65550,NA,NA,UDP-Glycosyltransferase superfamily protein,0,0,0,0,0,0,0
BraA09g008720.3C,AT5G65590,SCAP1,STOMATAL CARPENTER 1,Dof-type zinc finger DNA-binding family protein,0,0,0,0,0,0,0
BraA09g008730.3C,AT5G65660,NA,NA,hydroxyproline-rich glycoprotein family protein,0,0,0,0,0,0,0
BraA09g008740.3C,AT5G65670,IAA9,indole-3-acetic acid inducible 9,indole-3-acetic acid inducible 9,0,0,0,0,0,0,0
BraA09g008760.3C,AT5G65710,HSL2,HAESA-like 2,HAESA-like 2,0,0,0,0,0,0,0
BraA09g008770.3C,AT5G65720,ATNFS1,ARABIDOPSIS THALIANA NITROGEN FIXATION S (NIFS)-LIKE 1,nitrogen fixation S (NIFS)-like 1,0,0,0,0,0,0,0
BraA09g008780.3C,AT5G65780,ATBCAT-5,NA,branched-chain amino acid aminotransferase 5 / branched-chain amino acid transaminase 5 (BCAT5),0,0,0,0,0,0,0
BraA09g008790.3C,AT5G65790,ATMYB68,MYB DOMAIN PROTEIN 68,myb domain protein 68,0,0,0,0,0,0,0
BraA09g008800.3C,AT5G65800,ACS5,ACC synthase 5,ACC synthase 5,0,0,0,0,0,0,0
BraA09g008810.3C,AT5G65810,CGR3,cotton Golgi-related 3,NA,0,0,0,0,0,0,0
BraA09g008820.3C,AT5G65830,ATRLP57,receptor like protein 57,receptor like protein 57,0,0,0,0,0,0,0
BraA09g008830.3C,AT5G65840,NA,NA,Thioredoxin superfamily protein,0,0,0,0,0,0,0
BraA09g008840.3C,AT5G65920,PUB31,NA,ARM repeat superfamily protein,0,0,0,0,0,0,0
BraA09g008850.3C,AT5G67630,NA,NA,P-loop containing nucleoside triphosphate hydrolases superfamily protein,0,0,0,0,0,0,0
BraA09g008860.3C,AT5G67620,NA,NA,NA,0,0,0,0,0,0,0
BraA09g008870.3C,AT5G67590,FRO1,FROSTBITE1,NADH-ubiquinone oxidoreductase-related,0,0,0,0,0,0,0
BraA09g008880.3C,AT5G67580,ATTBP3,NA,Homeodomain-like/winged-helix DNA-binding family protein,0,0,0,0,0,0,0
BraA09g008890.3C,AT5G67560,ARLA1D,ADP-ribosylation factor-like A1D,ADP-ribosylation factor-like A1D,0,0,0,0,0,0,0
BraA09g008900.3C,AT5G67550,NA,NA,NA,0,0,0,0,0,0,0
BraA09g008910.3C,AT5G67520,APK4,adenosine-5'-phosphosulfate (APS) kinase 4,adenosine-5'-phosphosulfate (APS) kinase 4,0,0,0,0,0,0,0
BraA09g008920.3C,AT5G67500,ATVDAC2,ARABIDOPSIS THALIANA VOLTAGE DEPENDENT ANION CHANNEL 2,voltage dependent anion channel 2,0,0,0,0,0,0,0
BraA09g008930.3C,AT5G67450,AZF1,zinc-finger protein 1,zinc-finger protein 1,0,0,0,0,0,0,0
BraA09g008950.3C,AT5G67440,MEL2,MAB4/ENP/NPY1-LIKE 2,Phototropic-responsive NPH3 family protein,0,0,0,0,0,0,0
BraA09g008960.3C,AT5G67420,ASL39,ASYMMETRIC LEAVES2-LIKE 39,LOB domain-containing protein 37,1,0,0,0,0,0,1
BraA09g008970.3C,AT5G67410,NA,NA,NA,0,0,0,0,0,0,0
BraA09g008980.3C,AT5G67400,RHS19,root hair specific 19,root hair specific 19,0,0,0,0,0,0,0
BraA09g008990.3C,AT5G67390,NA,NA,NA,0,0,0,0,0,0,0
BraA09g009000.3C,AT5G67370,CGLD27,CONSERVED IN THE GREEN LINEAGE AND DIATOMS 27,Protein of unknown function (DUF1230),0,0,0,0,0,0,0
BraA09g009010.3C,AT5G67360,ARA12,NA,Subtilase family protein,0,0,0,0,0,0,0
BraA09g009020.3C,AT5G67360,ARA12,NA,Subtilase family protein,0,0,0,0,0,0,0
BraA09g009030.3C,AT5G67360,ARA12,NA,Subtilase family protein,0,0,0,0,0,0,0
BraA09g009040.3C,AT5G67350,NA,NA,NA,0,0,0,0,0,0,0
BraA09g009050.3C,AT5G67340,PUB2,NA,ARM repeat superfamily protein,0,0,0,0,0,0,0
BraA09g009060.3C,AT5G67320,HOS15,high expression of osmotically responsive genes 15,WD-40 repeat family protein,0,0,0,0,0,0,0
BraA09g009070.3C,AT5G67310,CYP81G1,"cytochrome P450, family 81, subfamily G, polypeptide 1","cytochrome P450, family 81, subfamily G, polypeptide 1",0,0,0,0,0,0,0
BraA09g009080.3C,AT5G67230,I14H,IRREGULAR XYLEM 14 Homolog,Nucleotide-diphospho-sugar transferases superfamily protein,0,0,0,0,0,0,0
BraA09g009090.3C,AT5G67220,NA,NA,FMN-linked oxidoreductases superfamily protein,0,0,0,0,0,0,0
BraA09g009100.3C,AT4G09080,ATTOC75-IV,TRANSLOCON OUTER MEMBRANE COMPLEX 75-IV,Outer membrane OMP85 family protein,0,0,0,0,0,0,0
BraA09g009110.3C,AT3G46530,RPP13,RECOGNITION OF PERONOSPORA PARASITICA 13,NA,0,0,0,0,0,0,0
BraA09g009120.3C,AT3G46730,NA,NA,NA,0,0,0,0,0,0,0
BraA09g009130.3C,AT5G67190,DEAR2,DREB and EAR motif protein 2,DREB and EAR motif protein 2,0,0,0,0,0,0,0
BraA09g009140.3C,AT5G67170,NA,NA,SEC-C motif-containing protein / OTU-like cysteine protease family protein,0,0,0,0,0,0,0
BraA09g009150.3C,AT5G67160,EPS1,ENHANCED PSEUDOMONAS SUSCEPTIBILTY 1,HXXXD-type acyl-transferase family protein,0,0,0,0,0,0,0
BraA09g009160.3C,AT5G67070,RALF34,RAPID ALKALINIZATION FACTOR 34,ralf-like 34,0,0,0,0,0,0,0
BraA09g009170.3C,AT5G67060,HEC1,HECATE 1,basic helix-loop-helix (bHLH) DNA-binding superfamily protein,0,0,0,0,0,0,0
BraA09g009210.3C,AT5G67050,NA,NA,alpha/beta-Hydrolases superfamily protein,0,0,0,0,0,0,0
BraA09g009220.3C,AT5G67030,ABA1,ABA DEFICIENT 1,zeaxanthin epoxidase (ZEP) (ABA1),0,0,0,0,0,0,0
BraA09g009230.3C,AT5G66990,RKD3,RWP-RK domain-containing 3,RWP-RK domain-containing protein,0,0,0,0,0,0,0
BraA09g009240.3C,AT5G66980,NA,NA,AP2/B3-like transcriptional factor family protein,0,0,0,0,0,0,0
BraA09g009250.3C,AT5G66960,NA,NA,Prolyl oligopeptidase family protein,0,0,0,0,0,0,0
BraA09g009260.3C,AT5G66950,NA,NA,Pyridoxal phosphate (PLP)-dependent transferases superfamily protein,0,0,0,0,0,0,0
BraA09g009270.3C,AT5G66940,ATDOF5.8,NA,Dof-type zinc finger DNA-binding family protein,0,0,0,0,0,0,0
BraA09g009280.3C,AT5G66930,ATG101,AUTOPHAGY-RELATED 101,NA,0,0,0,0,0,0,0
BraA09g009290.3C,AT5G66920,sks17,SKU5  similar 17,SKU5  similar 17,0,0,0,0,0,0,0
BraA09g009300.3C,AT5G66900,NA,NA,Disease resistance protein (CC-NBS-LRR class) family,0,0,0,0,0,0,0
BraA09g009310.3C,AT5G66890,NA,NA,Leucine-rich repeat (LRR) family protein,0,0,0,0,0,0,0
BraA09g009320.3C,AT5G66870,ASL1,ASYMMETRIC LEAVES 2-like 1,ASYMMETRIC LEAVES 2-like 1,0,0,0,0,0,0,0
BraA09g009330.3C,AT5G66860,NA,NA,"Ribosomal protein L25/Gln-tRNA synthetase, anti-codon-binding domain",0,0,0,0,0,0,0
BraA09g009340.3C,AT5G66840,NA,NA,SAP domain-containing protein,0,0,0,0,0,0,0
BraA09g009360.3C,AT5G66816,NA,NA,NA,0,0,0,0,0,0,0
BraA09g009370.3C,AT5G66800,NA,NA,NA,0,0,0,0,0,0,0
BraA09g009390.3C,AT5G66760,SDH1-1,succinate dehydrogenase 1-1,succinate dehydrogenase 1-1,0,0,0,0,0,0,0
BraA09g009400.3C,AT5G66750,ATDDM1,NA,chromatin remodeling 1,0,0,0,0,0,0,0
BraA09g009410.3C,AT5G66730,ENY,ENHYDROUS,C2H2-like zinc finger protein,0,0,0,0,0,0,0
BraA09g009420.3C,AT5G66710,NA,NA,Protein kinase superfamily protein,0,0,0,0,0,0,0
BraA09g009440.3C,AT5G66700,ATHB53,ARABIDOPSIS THALIANA HOMEOBOX 53,homeobox 53,0,0,0,0,0,0,0
BraA09g009450.3C,AT5G66690,UGT72E2,NA,UDP-Glycosyltransferase superfamily protein,0,0,0,0,0,0,0
BraA09g009460.3C,AT5G66680,DGL1,DEFECTIVE GLYCOSYLATION,dolichyl-diphosphooligosaccharide-protein glycosyltransferase 48kDa subunit family protein,0,0,0,0,0,0,0
BraA09g009470.3C,AT5G66675,NA,NA,Protein of unknown function (DUF677),0,0,0,0,0,0,0
BraA09g009480.3C,AT5G66650,NA,NA,Protein of unknown function (DUF607),0,0,0,0,0,0,0
BraA09g009490.3C,AT5G17890,CHS3,CHILLING SENSITIVE 3,DA1-related protein 4,0,0,0,0,0,0,0
BraA09g009500.3C,AT5G66600,NA,NA,"Protein of unknown function, DUF547",0,0,0,0,0,0,0
BraA09g009510.3C,AT5G66590,NA,NA,"CAP (Cysteine-rich secretory proteins, Antigen 5, and Pathogenesis-related 1 protein) superfamily protein",0,0,0,0,0,0,0
BraA09g009520.3C,AT5G66580,NA,NA,NA,0,0,0,0,0,0,0
BraA09g009530.3C,AT5G66570,MSP-1,MANGANESE-STABILIZING PROTEIN 1,PS II oxygen-evolving complex 1,0,0,0,0,0,0,0
BraA09g009540.3C,AT5G66540,NA,NA,NA,0,0,0,0,0,0,0
BraA09g009560.3C,AT5G66480,NA,NA,NA,0,0,0,0,0,0,0
BraA09g009570.3C,AT5G66470,AtERG1,ERA (E. coli RAS-like protein)-related GTPase 1,RNA binding;GTP binding,0,0,0,0,0,0,0
BraA09g009580.3C,AT5G66460,AtMAN7,NA,Glycosyl hydrolase superfamily protein,0,0,0,0,0,0,0
BraA09g009590.3C,AT3G47840,NA,NA,NA,0,0,0,0,0,0,0
BraA09g009600.3C,AT5G66450,LPPepsilon2,lipid phosphate phosphatase epsilon 2,Phosphatidic acid phosphatase (PAP2) family protein,0,0,0,0,0,0,0
BraA09g009610.3C,AT5G66440,NA,NA,NA,0,0,0,0,0,0,0
BraA09g009620.3C,AT5G66290,NA,NA,NA,0,0,0,0,0,0,0
BraA09g009630.3C,AT5G66320,GATA5,GATA transcription factor 5,GATA transcription factor 5,0,0,0,0,0,0,0
BraA09g009640.3C,AT1G77370,NA,NA,Glutaredoxin family protein,0,0,0,0,0,0,0
BraA09g009650.3C,AT5G66380,ATFOLT1,folate transporter 1,folate transporter 1,0,0,0,0,0,0,0
BraA09g009660.3C,AT5G66390,PRX72,PEROXIDASE 72,Peroxidase superfamily protein,0,0,0,0,0,0,0
BraA09g009670.3C,AT5G66400,ATDI8,ARABIDOPSIS THALIANA DROUGHT-INDUCED 8,Dehydrin family protein,0,0,0,0,0,0,0
BraA09g009680.3C,AT5G66260,SAUR11,SMALL AUXIN UPREGULATED RNA 11,SAUR-like auxin-responsive protein family,0,0,0,0,0,0,0
BraA09g009690.3C,AT5G66250,NA,NA,kinectin-related,0,0,0,0,0,0,0
BraA09g009700.3C,AT5G66230,NA,NA,Chalcone-flavanone isomerase family protein,0,0,0,0,0,0,0
BraA09g009710.3C,AT5G66210,CPK28,calcium-dependent protein kinase 28,calcium-dependent protein kinase 28,0,0,0,0,0,0,0
BraA09g009720.3C,AT5G66190,ATLFNR1,LEAF FNR 1,ferredoxin-NADP(+)-oxidoreductase 1,0,0,0,0,0,0,0
BraA09g009730.3C,AT5G66150,NA,NA,Glycosyl hydrolase family 38 protein,0,0,0,0,0,0,0
BraA09g009740.3C,AT5G66130,ATRAD17,RADIATION SENSITIVE 17,RADIATION SENSITIVE 17,0,0,0,0,0,0,0
BraA09g009750.3C,AT5G66120,NA,NA,"3-dehydroquinate synthase, putative",0,0,0,0,0,0,0
BraA09g009760.3C,AT5G66100,AtLARP1b,NA,winged-helix DNA-binding transcription factor family protein,0,0,0,0,0,0,0
BraA09g009770.3C,AT5G66060,NA,NA,2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein,0,0,0,0,0,0,0
BraA09g009780.3C,AT5G66055,AKRP,ankyrin repeat protein,ankyrin repeat protein,0,0,0,0,0,0,0
BraA09g009790.3C,AT1G64870,NA,NA,NA,0,0,0,0,0,0,0
BraA09g009800.3C,AT5G66050,NA,NA,Wound-responsive family protein,0,0,0,0,0,0,0
BraA09g009810.3C,AT5G66040,STR16,sulfurtransferase protein 16,sulfurtransferase protein 16,0,0,0,0,0,0,0
BraA09g009820.3C,AT5G66020,ATSAC1B,SUPPRESSOR OF ACTIN 1B,Phosphoinositide phosphatase family protein,0,0,0,0,0,0,0
BraA09g009830.3C,AT5G66010,NA,NA,RNA-binding (RRM/RBD/RNP motifs) family protein,0,0,0,0,0,0,0
BraA09g009840.3C,AT5G65980,PILS7,PIN-LIKES 7,Auxin efflux carrier family protein,0,0,0,0,0,0,0
BraA09g009850.3C,AT5G65960,NA,NA,GTP binding,0,0,0,0,0,0,0
BraA09g009860.3C,AT5G65930,KCBP,KINESIN-LIKE CALMODULIN-BINDING PROTEIN,kinesin-like calmodulin-binding protein (ZWICHEL),0,0,0,0,0,0,0
BraA09g009870.3C,AT2G10940,NA,NA,Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein,0,0,0,0,0,0,0
BraA09g009890.3C,AT2G11520,CRCK3,calmodulin-binding receptor-like cytoplasmic kinase 3,calmodulin-binding receptor-like cytoplasmic kinase 3,0,0,0,0,0,0,0
BraA09g009900.3C,AT1G20480,NA,NA,AMP-dependent synthetase and ligase family protein,0,0,0,0,0,0,0
BraA09g009910.3C,AT1G20480,NA,NA,AMP-dependent synthetase and ligase family protein,0,0,0,0,0,0,0
BraA09g009920.3C,AT2G11810,ATMGD3,NA,monogalactosyldiacylglycerol synthase type C,0,0,0,0,0,0,0
BraA09g009930.3C,AT2G11910,NA,NA,NA,0,0,0,0,0,0,0
BraA09g009940.3C,AT2G12400,NA,NA,NA,0,0,0,0,0,0,0
BraA09g009950.3C,AT5G42240,scpl42,serine carboxypeptidase-like 42,serine carboxypeptidase-like 42,0,0,0,0,0,0,0
BraA09g009960.3C,AT2G12646,NA,NA,PLATZ transcription factor family protein,0,0,0,0,0,0,0
BraA09g009970.3C,AT1G49860,ATGSTF14,glutathione S-transferase (class phi) 14,glutathione S-transferase (class phi) 14,0,0,0,0,0,0,0
BraA09g009980.3C,AT2G13290,NA,NA,"beta-1,4-N-acetylglucosaminyltransferase family protein",0,0,0,0,0,0,0
BraA09g009990.3C,AT2G13350,NA,NA,Calcium-dependent lipid-binding (CaLB domain) family protein,0,0,0,0,0,0,0
BraA09g010000.3C,AT2G13360,AGT,alanine:glyoxylate aminotransferase,alanine:glyoxylate aminotransferase,0,0,0,0,0,0,0
BraA09g010010.3C,AT2G13370,CHR5,chromatin remodeling 5,chromatin remodeling 5,0,0,0,0,0,0,0
BraA09g010020.3C,AT2G13560,NAD-ME1,NAD-dependent malic enzyme 1,NAD-dependent malic enzyme 1,0,0,0,0,0,0,0
BraA09g010030.3C,AT2G13570,NF-YB7,"nuclear factor Y, subunit B7","nuclear factor Y, subunit B7",0,0,0,0,0,0,0
BraA09g010040.3C,AT2G13620,ATCHX15,cation/hydrogen exchanger 15,cation/hydrogen exchanger 15,0,0,0,0,0,0,0
BraA09g010050.3C,AT2G13680,ATGSL02,ARABIDOPSIS THALIANA GLUCAN SYNTHASE-LIKE 2,callose synthase 5,0,0,0,0,0,0,0
BraA09g010060.3C,AT2G14170,ALDH6B2,aldehyde dehydrogenase  6B2,aldehyde dehydrogenase  6B2,0,0,0,0,0,0,0
BraA09g010070.3C,AT2G14255,NA,NA,Ankyrin repeat family protein with DHHC zinc finger domain,0,0,0,0,0,0,0
BraA09g010080.3C,AT3G32980,NA,NA,NA,0,0,0,0,0,0,0
BraA09g010090.3C,AT2G14740,ATVSR3,vaculolar sorting receptor 3,vaculolar sorting receptor 3,0,0,0,0,0,0,0
BraA09g010100.3C,AT2G14750,AKN1,APS KINASE 1,APS kinase,0,0,0,0,0,0,0
BraA09g010110.3C,AT2G14760,NA,NA,basic helix-loop-helix (bHLH) DNA-binding superfamily protein,0,0,0,0,0,0,0
BraA09g010120.3C,AT2G14820,MEL3,MAB4/ENP/NPY1-LIKE 3,Phototropic-responsive NPH3 family protein,0,0,0,0,0,0,0
BraA09g010130.3C,AT2G14830,ISTL10,IST1-LIKE 10,Regulator of Vps4 activity in the MVB pathway protein,0,0,0,0,0,0,0
BraA09g010140.3C,AT2G14835,NA,NA,RING/U-box superfamily protein,0,0,0,0,0,0,0
BraA09g010160.3C,AT2G14850,NA,NA,NA,0,0,0,0,0,0,0
BraA09g010170.3C,AT2G14860,NA,NA,NA,0,0,0,0,0,0,0
BraA09g010180.3C,AT2G14860,NA,NA,NA,0,0,0,0,0,0,0
BraA09g010190.3C,AT2G14890,AGP9,arabinogalactan protein 9,arabinogalactan protein 9,0,0,0,0,0,0,0
BraA09g010200.3C,AT2G14900,NA,NA,NA,0,0,0,0,0,0,0
BraA09g010210.3C,AT2G14910,NA,NA,NA,0,0,0,0,0,0,0
BraA09g010220.3C,AT2G14960,GH3.1,NA,NA,0,0,0,0,0,0,0
BraA09g010240.3C,AT5G02090,NA,NA,NA,0,0,0,0,0,0,0
BraA09g010250.3C,AT2G15240,NA,NA,UNC-50 family protein,0,0,0,0,0,0,0
BraA09g010260.3C,AT2G15290,AtTic21,TRANSLOCON AT INNER MEMBRANE OF CHLOROPLASTS 21,translocon at inner membrane of chloroplasts 21,0,0,0,0,0,0,0
BraA09g010270.3C,AT2G15300,NA,NA,Leucine-rich repeat protein kinase family protein,0,0,0,0,0,0,0
BraA09g010280.3C,AT2G15320,NA,NA,Leucine-rich repeat (LRR) family protein,0,0,0,0,0,0,0
BraA09g010290.3C,AT1G14080,ATFUT6,NA,fucosyltransferase 6,0,0,0,0,0,0,0
BraA09g010300.3C,AT2G15430,NRPB3,NA,DNA-directed RNA polymerase family protein,0,0,0,0,0,0,0
BraA09g010310.3C,AT2G15440,NA,NA,Protein of unknown function (DUF579),0,0,0,0,0,0,0
BraA09g010320.3C,AT4G34110,ATPAB2,ARABIDOPSIS POLY(A) BINDING 2,NA,0,0,0,0,0,0,0
